SURVEY_DATE,PRODUCT_ID,PRODUCT_NAME,,VAT,EXCISE,NET,CHANGE,PRICE
18-06-2018,3,Heating gas oil,,232.89,403.21,655.39,-1.99,1291.49
18-06-2018,5,LPG,,120.95,147.27,402.48,7.27,670.7
18-06-2018,6,Residual fuel oil,,80.06,166.84,633.76,-3.86,880.66
18-06-2018,8,Heavy fuel oil,,0,31.39,431.94,-6.96,463.33
25-06-2018,1,Euro-Super 95,,295.15,728.4,613.17,-8.55,1636.72
25-06-2018,2,Automotive gas oil,,273.43,617.4,625.45,-8.48,1516.28
25-06-2018,3,Heating gas oil,,231.14,403.21,647.42,-9.72,1281.77
25-06-2018,5,LPG,,121.94,147.27,407.02,5.53,676.23
25-06-2018,6,Residual fuel oil,,79.89,166.84,632.03,-1.9,878.76
25-06-2018,8,Heavy fuel oil,,0,31.39,427.59,-4.35,458.98
02-07-2018,1,Euro-Super 95,,294.34,728.4,609.5,-4.48,1632.24
02-07-2018,2,Automotive gas oil,,272.57,617.4,621.58,-4.73,1511.55
02-07-2018,3,Heating gas oil,,232.73,403.21,654.66,8.83,1290.6
02-07-2018,5,LPG,,121.87,147.27,406.69,-0.4,675.83
02-07-2018,6,Residual fuel oil,,80.23,166.84,635.51,3.82,882.58
02-07-2018,8,Heavy fuel oil,,0,31.39,437.52,9.93,468.91
09-07-2018,1,Euro-Super 95,,294.41,728.4,609.85,0.42,1632.66
09-07-2018,2,Automotive gas oil,,272.64,617.4,621.85,0.34,1511.89
09-07-2018,3,Heating gas oil,,232.79,403.21,654.95,0.35,1290.95
09-07-2018,5,LPG,,121.8,147.27,406.35,-0.41,675.42
09-07-2018,6,Residual fuel oil,,80.2,166.84,635.13,-0.41,882.17
09-07-2018,8,Heavy fuel oil,,0,31.39,439.55,2.03,470.94
16-07-2018,1,Euro-Super 95,,294.37,728.4,609.63,-0.26,1632.4
16-07-2018,2,Automotive gas oil,,272.46,617.4,621.08,-0.95,1510.94
16-07-2018,3,Heating gas oil,,231.04,403.21,646.98,-9.72,1281.23
16-07-2018,5,LPG,,121.77,147.27,406.22,-0.16,675.26
16-07-2018,6,Residual fuel oil,,79.87,166.84,631.82,-3.64,878.53
16-07-2018,8,Heavy fuel oil,,0,31.39,434.62,-4.93,466.01
23-07-2018,1,Euro-Super 95,,293.81,728.4,607.09,-3.1,1629.3
23-07-2018,2,Automotive gas oil,,271.77,617.4,617.94,-3.83,1507.11
23-07-2018,3,Heating gas oil,,230.41,403.21,644.13,-3.48,1277.75
23-07-2018,5,LPG,,121.76,147.27,406.19,-0.04,675.22
23-07-2018,6,Residual fuel oil,,79.87,166.84,631.83,0.01,878.54
23-07-2018,8,Heavy fuel oil,,0,31.39,434.35,-0.27,465.74
30-07-2018,1,Euro-Super 95,,293.52,728.4,605.78,-1.6,1627.7
30-07-2018,2,Automotive gas oil,,271.45,617.4,616.49,-1.77,1505.34
30-07-2018,3,Heating gas oil,,231.88,403.21,650.77,8.11,1285.86
30-07-2018,5,LPG,,121.71,147.27,405.96,-0.28,674.94
30-07-2018,6,Residual fuel oil,,80.37,166.84,636.85,5.52,884.06
30-07-2018,8,Heavy fuel oil,,0,31.39,440.51,6.16,471.9
06-08-2018,1,Euro-Super 95,,293.71,728.4,606.65,1.06,1628.76
06-08-2018,2,Automotive gas oil,,271.61,617.4,617.19,0.86,1506.2
06-08-2018,3,Heating gas oil,,231.31,403.21,648.19,-3.15,1282.71
06-08-2018,5,LPG,,121.8,147.27,406.37,0.5,675.44
06-08-2018,6,Residual fuel oil,,79.93,166.84,632.41,-4.88,879.18
06-08-2018,8,Heavy fuel oil,,0,31.39,432.39,-8.12,463.78
13-08-2018,1,Euro-Super 95,,293.81,728.4,607.09,0.54,1629.3
13-08-2018,2,Automotive gas oil,,271.55,617.4,616.92,-0.33,1505.87
13-08-2018,3,Heating gas oil,,231.32,403.21,648.26,0.08,1282.79
13-08-2018,5,LPG,,122.16,147.27,408.03,2.02,677.46
13-08-2018,6,Residual fuel oil,,79.84,166.84,631.61,-0.89,878.29
13-08-2018,8,Heavy fuel oil,,0,31.39,429.13,-3.26,460.52
20-08-2018,1,Euro-Super 95,,293.55,728.4,605.91,-1.44,1627.86
20-08-2018,2,Automotive gas oil,,271.42,617.4,616.3,-0.75,1505.12
20-08-2018,3,Heating gas oil,,232.4,403.21,653.13,5.95,1288.74
20-08-2018,5,LPG,,122.35,147.27,408.87,1.03,678.49
20-08-2018,6,Residual fuel oil,,79.84,166.84,631.61,0,878.29
20-08-2018,8,Heavy fuel oil,,0,31.39,425.64,-3.49,457.03
27-08-2018,1,Euro-Super 95,,293.75,728.4,606.83,1.12,1628.98
27-08-2018,2,Automotive gas oil,,271.73,617.4,617.73,1.74,1506.86
27-08-2018,3,Heating gas oil,,233.6,403.21,658.59,6.66,1295.4
27-08-2018,5,LPG,,122.57,147.27,409.85,1.2,679.69
27-08-2018,6,Residual fuel oil,,80.54,166.84,638.58,7.67,885.96
27-08-2018,8,Heavy fuel oil,,0,31.39,435.08,9.44,466.47
03-09-2018,1,Euro-Super 95,,294.59,728.4,610.67,4.68,1633.66
03-09-2018,2,Automotive gas oil,,272.87,617.4,622.91,6.32,1513.18
03-09-2018,3,Heating gas oil,,235.01,403.21,665.03,7.85,1303.25
03-09-2018,5,LPG,,122.62,147.27,410.07,0.27,679.96
03-09-2018,6,Residual fuel oil,,80.9,166.84,642.16,3.94,889.9
03-09-2018,8,Heavy fuel oil,,0,31.39,439.98,4.9,471.37
10-09-2018,1,Euro-Super 95,,296.2,728.4,617.95,8.89,1642.55
10-09-2018,2,Automotive gas oil,,274.9,617.4,632.17,11.29,1524.47
10-09-2018,3,Heating gas oil,,234.71,403.21,663.65,-1.68,1301.57
10-09-2018,5,LPG,,124.93,147.27,420.59,12.83,692.79
10-09-2018,6,Residual fuel oil,,80.76,166.84,640.73,-1.57,888.33
10-09-2018,8,Heavy fuel oil,,0,31.39,431.76,-8.22,463.15
17-09-2018,1,Euro-Super 95,,296.22,728.4,618.07,0.14,1642.69
17-09-2018,2,Automotive gas oil,,275.07,617.4,632.94,0.94,1525.41
17-09-2018,3,Heating gas oil,,235.46,403.21,667.06,4.16,1305.73
17-09-2018,5,LPG,,125.06,147.27,421.19,0.73,693.52
17-09-2018,6,Residual fuel oil,,80.76,166.84,640.72,-0.01,888.32
17-09-2018,8,Heavy fuel oil,,0,31.39,435.33,3.57,466.72
24-09-2018,1,Euro-Super 95,,296.06,728.4,617.34,-0.89,1641.8
24-09-2018,2,Automotive gas oil,,274.98,617.4,632.53,-0.5,1524.91
24-09-2018,3,Heating gas oil,,235.31,403.21,666.36,-0.85,1304.88
24-09-2018,5,LPG,,124.53,147.27,418.76,-2.96,690.56
24-09-2018,6,Residual fuel oil,,80.77,166.84,640.88,0.17,888.49
24-09-2018,8,Heavy fuel oil,,0,31.39,438.64,3.31,470.03
01-10-2018,1,Euro-Super 95,,296.5,728.4,619.3,2.4,1644.2
01-10-2018,2,Automotive gas oil,,275.61,617.4,635.39,3.49,1528.4
01-10-2018,3,Heating gas oil,,238.63,403.21,681.45,18.41,1323.29
01-10-2018,5,LPG,,124.68,147.27,419.44,0.83,691.39
01-10-2018,6,Residual fuel oil,,81.91,166.84,652.23,12.49,900.98
01-10-2018,8,Heavy fuel oil,,0,31.39,457.24,18.6,488.63
08-10-2018,1,Euro-Super 95,,298.91,728.4,630.27,13.38,1657.58
08-10-2018,2,Automotive gas oil,,279.22,617.4,651.77,19.99,1548.39
08-10-2018,3,Heating gas oil,,242.27,403.21,697.99,20.18,1343.47
08-10-2018,5,LPG,,126.97,147.27,429.87,12.72,704.11
08-10-2018,6,Residual fuel oil,,84.67,166.84,679.91,30.44,931.42
08-10-2018,8,Heavy fuel oil,,0,31.39,493.56,36.32,524.95
15-10-2018,1,Euro-Super 95,,300.25,728.4,636.4,7.47,1665.05
15-10-2018,2,Automotive gas oil,,282.31,617.4,665.81,17.13,1565.52
15-10-2018,3,Heating gas oil,,241.66,403.21,695.25,-3.35,1340.12
15-10-2018,5,LPG,,,147.27,435.15,6.44,710.55
15-10-2018,6,Residual fuel oil,,83.6,166.84,669.2,-11.78,919.64
15-10-2018,8,Heavy fuel oil,,0,31.39,469.89,-23.67,501.28
22-10-2018,1,Euro-Super 95,,299.56,728.4,633.25,-3.84,1661.21
22-10-2018,2,Automotive gas oil,,282.6,617.4,667.14,1.62,1567.14
22-10-2018,3,Heating gas oil,,241.66,403.21,695.22,-0.03,1340.09
22-10-2018,5,LPG,,128.29,147.27,435.88,0.89,711.44
22-10-2018,6,Residual fuel oil,,83.37,166.84,666.86,-2.57,917.07
22-10-2018,8,Heavy fuel oil,,0,31.39,468.42,-1.47,499.81
29-10-2018,1,Euro-Super 95,,298.57,728.4,628.73,-5.51,1655.7
29-10-2018,2,Automotive gas oil,,282.27,617.4,665.64,-1.83,1565.31
29-10-2018,3,Heating gas oil,,239.62,403.21,685.95,-11.31,1328.78
29-10-2018,5,LPG,,128.45,147.27,436.6,0.88,712.32
29-10-2018,6,Residual fuel oil,,82.59,166.84,659.07,-8.57,908.5
29-10-2018,8,Heavy fuel oil,,0,31.39,474.92,6.5,506.31
05-11-2018,1,Euro-Super 95,,297.41,728.4,623.45,-6.44,1649.26
05-11-2018,2,Automotive gas oil,,281.71,617.4,663.12,-3.08,1562.23
05-11-2018,3,Heating gas oil,,237.38,403.21,675.78,-12.41,1316.37
05-11-2018,5,LPG,,128.34,147.27,436.1,-0.61,711.71
05-11-2018,6,Residual fuel oil,,81.93,166.84,652.44,-7.29,901.21
05-11-2018,8,Heavy fuel oil,,0,31.39,461.61,-13.31,493
12-11-2018,1,Euro-Super 95,,295.17,728.4,613.29,-12.4,1636.86
12-11-2018,2,Automotive gas oil,,280.3,617.4,656.68,-7.85,1554.38
12-11-2018,3,Heating gas oil,,236.85,403.21,673.4,-2.91,1313.46
12-11-2018,5,LPG,,127.17,147.27,430.77,-6.5,705.21
12-11-2018,6,Residual fuel oil,,81.4,166.84,647.17,-5.8,895.41
12-11-2018,8,Heavy fuel oil,,0,31.39,452.78,-8.83,484.17
19-11-2018,1,Euro-Super 95,,292.02,728.4,598.95,-17.49,1619.37
19-11-2018,2,Automotive gas oil,,278.39,617.4,648.01,-10.58,1543.8
19-11-2018,3,Heating gas oil,,234.18,403.21,661.22,-14.85,1298.61
19-11-2018,5,LPG,,126.67,147.27,428.48,-2.79,702.42
19-11-2018,6,Residual fuel oil,,80.41,166.84,637.21,-10.95,884.46
19-11-2018,8,Heavy fuel oil,,0,31.39,435.39,-17.39,466.78
26-11-2018,1,Euro-Super 95,,287.75,728.4,579.54,-23.68,1595.69
26-11-2018,2,Automotive gas oil,,275.28,617.4,633.87,-17.25,1526.55
26-11-2018,3,Heating gas oil,,229.94,403.21,641.98,-23.48,1275.13
26-11-2018,5,LPG,,126.23,147.27,426.53,-2.39,700.03
26-11-2018,6,Residual fuel oil,,79.07,166.84,623.85,-14.7,869.76
26-11-2018,8,Heavy fuel oil,,0,31.39,398.29,-37.1,429.68
03-12-2018,1,Euro-Super 95,,282.27,728.4,554.63,-30.39,1565.3
03-12-2018,2,Automotive gas oil,,270.76,617.4,613.32,-25.07,1501.48
03-12-2018,3,Heating gas oil,,225.44,403.21,621.51,-24.97,1250.16
03-12-2018,5,LPG,,125.68,147.27,424.03,-3.05,696.98
03-12-2018,6,Residual fuel oil,,78.4,166.84,617.12,-7.4,862.36
03-12-2018,8,Heavy fuel oil,,0,31.39,389.81,-8.48,421.2
10-12-2018,1,Euro-Super 95,,276.53,728.4,528.57,-31.8,1533.5
10-12-2018,2,Automotive gas oil,,265.92,617.4,591.35,-26.81,1474.67
10-12-2018,3,Heating gas oil,,224.82,403.21,618.69,-3.44,1246.72
10-12-2018,5,LPG,,121.51,147.27,405.04,-23.16,673.82
10-12-2018,6,Residual fuel oil,,78.13,166.84,614.42,-2.97,859.39
10-12-2018,8,Heavy fuel oil,,0,31.39,385.65,-4.16,417.04
17-12-2018,1,Euro-Super 95,,274.16,728.4,517.8,-13.14,1520.36
17-12-2018,2,Automotive gas oil,,263.45,617.4,580.11,-13.71,1460.96
17-12-2018,3,Heating gas oil,,224.81,403.21,618.63,-0.07,1246.65
17-12-2018,5,LPG,,119.94,147.27,397.9,-8.71,665.11
17-12-2018,6,Residual fuel oil,,77.36,166.84,606.77,-8.42,850.97
17-12-2018,8,Heavy fuel oil,,0,31.39,385.43,-0.22,416.82
07-01-2019,1,Euro-Super 95,,267.97,728.4,489.63,-34.36,1486
07-01-2019,2,Automotive gas oil,,257.67,617.4,553.81,-32.08,1428.88
07-01-2019,3,Heating gas oil,,227.97,403.21,633.01,17.54,1264.19
07-01-2019,5,LPG,,118.78,147.27,392.65,-6.41,658.7
07-01-2019,6,Residual fuel oil,,80.4,166.84,637.2,33.47,884.44
07-01-2019,8,Heavy fuel oil,,0,31.39,398.94,13.51,430.33
14-01-2019,1,Euro-Super 95,,267.35,728.4,486.8,-3.45,1482.55
14-01-2019,2,Automotive gas oil,,257.15,617.4,551.46,-2.87,1426.01
14-01-2019,3,Heating gas oil,,228.9,403.21,637.27,5.19,1269.38
14-01-2019,5,LPG,,118.59,147.27,391.8,-1.04,657.66
14-01-2019,6,Residual fuel oil,,80.3,166.84,636.19,-1.11,883.33
14-01-2019,8,Heavy fuel oil,,0,31.39,411.72,12.78,443.11
21-01-2019,1,Euro-Super 95,,268.98,728.4,494.21,9.04,1491.59
21-01-2019,2,Automotive gas oil,,259,617.4,559.88,10.27,1436.28
21-01-2019,3,Heating gas oil,,231.19,403.21,647.67,12.69,1282.07
21-01-2019,5,LPG,,118.47,147.27,391.22,-0.7,656.96
21-01-2019,6,Residual fuel oil,,81.67,166.84,649.87,15.05,898.38
21-01-2019,8,Heavy fuel oil,,0,31.39,417.17,5.45,448.56
28-01-2019,1,Euro-Super 95,,269.5,728.4,496.6,2.91,1494.5
28-01-2019,2,Automotive gas oil,,259.79,617.4,563.49,4.4,1440.68
28-01-2019,3,Heating gas oil,,232.39,403.21,653.1,6.63,1288.7
28-01-2019,5,LPG,,118.32,147.27,390.53,-0.84,656.12
28-01-2019,6,Residual fuel oil,,81.94,166.84,652.6,3,901.38
28-01-2019,8,Heavy fuel oil,,0,31.39,422.39,5.22,453.78
04-02-2019,1,Euro-Super 95,,270.38,728.4,500.6,4.88,1499.38
04-02-2019,2,Automotive gas oil,,260.69,617.4,567.53,4.94,1445.62
04-02-2019,3,Heating gas oil,,230.64,403.21,645.15,-9.7,1279
04-02-2019,5,LPG,,118.16,147.27,389.8,-0.89,655.23
04-02-2019,6,Residual fuel oil,,77.18,166.84,604.98,-52.38,849
04-02-2019,8,Heavy fuel oil,,0,31.39,430.17,7.78,461.56
11-02-2019,1,Euro-Super 95,,271.98,728.4,507.86,8.86,1508.24
11-02-2019,2,Automotive gas oil,,261.78,617.4,572.5,6.06,1451.68
11-02-2019,3,Heating gas oil,,231.38,403.21,648.52,4.11,1283.11
11-02-2019,5,LPG,,118.64,147.27,392.03,2.71,657.94
11-02-2019,6,Residual fuel oil,,78.81,166.84,621.24,17.89,866.89
11-02-2019,8,Heavy fuel oil,,0,31.39,434.17,4,465.56
18-02-2019,1,Euro-Super 95,,273.69,728.4,515.67,9.52,1517.76
18-02-2019,2,Automotive gas oil,,263.63,617.4,580.9,10.25,1461.93
18-02-2019,3,Heating gas oil,,234.2,403.21,661.31,15.61,1298.72
18-02-2019,5,LPG,,118.76,147.27,392.54,0.63,658.57
18-02-2019,6,Residual fuel oil,,79.15,166.84,624.61,3.71,870.6
18-02-2019,8,Heavy fuel oil,,0,31.39,449.94,15.77,481.33
25-02-2019,1,Euro-Super 95,,276.75,728.4,529.53,16.92,1534.68
25-02-2019,2,Automotive gas oil,,266.86,617.4,595.59,17.92,1479.85
25-02-2019,3,Heating gas oil,,235.58,403.21,667.59,7.66,1306.38
25-02-2019,5,LPG,,118.59,147.27,391.79,-0.92,657.65
25-02-2019,6,Residual fuel oil,,79.17,166.84,624.89,0.3,870.9
25-02-2019,8,Heavy fuel oil,,0,31.39,457.49,7.55,488.88
04-03-2019,1,Euro-Super 95,,278.13,728.4,535.8,7.65,1542.33
04-03-2019,2,Automotive gas oil,,268.12,617.4,601.35,7.02,1486.87
04-03-2019,3,Heating gas oil,,235.46,403.21,667.05,-0.66,1305.72
04-03-2019,5,LPG,,118.61,147.27,391.89,0.12,657.77
04-03-2019,6,Residual fuel oil,,79.33,166.84,626.43,1.7,872.6
04-03-2019,8,Heavy fuel oil,,0,31.39,452.61,-4.88,484
11-03-2019,1,Euro-Super 95,,279.28,728.4,541.04,6.39,1548.72
11-03-2019,2,Automotive gas oil,,269.26,617.4,606.51,6.3,1493.17
11-03-2019,3,Heating gas oil,,236.24,403.21,670.62,4.35,1310.07
11-03-2019,5,LPG,,118.2,147.27,390,-2.3,655.47
11-03-2019,6,Residual fuel oil,,79.79,166.84,631.07,5.1,877.7
11-03-2019,8,Heavy fuel oil,,0,31.39,455.86,3.25,487.25
18-03-2019,1,Euro-Super 95,,280.23,728.4,545.4,5.31,1554.03
18-03-2019,2,Automotive gas oil,,269.84,617.4,609.14,3.21,1496.38
18-03-2019,3,Heating gas oil,,236.37,403.21,671.18,0.69,1310.76
18-03-2019,5,LPG,,118.17,147.27,389.89,-0.14,655.33
18-03-2019,6,Residual fuel oil,,78.29,166.84,616.07,-16.5,861.2
18-03-2019,8,Heavy fuel oil,,0,31.39,464.05,8.19,495.44
25-03-2019,1,Euro-Super 95,,281.82,728.4,552.6,8.79,1562.82
25-03-2019,2,Automotive gas oil,,269.99,617.4,609.8,0.81,1497.19
25-03-2019,3,Heating gas oil,,235.75,403.21,668.38,-3.42,1307.34
25-03-2019,5,LPG,,118.3,147.27,390.46,0.7,656.03
25-03-2019,6,Residual fuel oil,,78.14,166.84,614.52,-1.7,859.5
25-03-2019,8,Heavy fuel oil,,0,31.39,458.83,-5.22,490.22
01-04-2019,1,Euro-Super 95,,283.76,728.4,561.4,10.74,1573.56
01-04-2019,2,Automotive gas oil,,270.08,617.4,610.23,0.52,1497.71
01-04-2019,3,Heating gas oil,,236.02,403.21,669.6,1.49,1308.83
01-04-2019,5,LPG,,118.37,147.27,390.76,0.37,656.4
01-04-2019,6,Residual fuel oil,,78.12,166.84,614.34,-0.2,859.3
01-04-2019,8,Heavy fuel oil,,0,31.39,459.39,0.56,490.78
08-04-2019,1,Euro-Super 95,,286.47,728.4,573.73,15.04,1588.6
08-04-2019,2,Automotive gas oil,,270.34,617.4,611.42,1.45,1499.16
08-04-2019,3,Heating gas oil,,237.41,403.21,675.93,7.72,1316.55
08-04-2019,5,LPG,,117.92,147.27,388.73,-2.48,653.92
08-04-2019,6,Residual fuel oil,,78.36,166.84,616.8,2.7,862
08-04-2019,8,Heavy fuel oil,,0,31.39,465.17,5.78,496.56
15-04-2019,1,Euro-Super 95,,289.36,728.4,586.88,16.04,1604.64
15-04-2019,2,Automotive gas oil,,271.48,617.4,616.62,6.34,1505.5
15-04-2019,3,Heating gas oil,,238.71,403.21,681.84,7.21,1323.76
15-04-2019,5,LPG,,117.8,147.27,388.17,-0.68,653.24
15-04-2019,6,Residual fuel oil,,78.57,166.84,618.89,2.3,864.3
15-04-2019,8,Heavy fuel oil,,0,31.39,464.94,-0.23,496.33
22-04-2019,1,Euro-Super 95,,291.27,728.4,595.56,10.59,1615.23
22-04-2019,2,Automotive gas oil,,272.56,617.4,621.53,5.99,1511.49
22-04-2019,3,Heating gas oil,,239.44,403.21,685.14,4.03,1327.79
22-04-2019,5,LPG,,117.89,147.27,388.58,0.5,653.74
22-04-2019,6,Residual fuel oil,,78.55,166.84,618.71,-0.2,864.1
22-04-2019,8,Heavy fuel oil,,0,31.39,463.61,-1.33,495
29-04-2019,1,Euro-Super 95,,293.19,728.4,604.28,10.64,1625.87
29-04-2019,2,Automotive gas oil,,274.04,617.4,628.26,8.21,1519.7
29-04-2019,3,Heating gas oil,,241.18,403.21,693.07,9.67,1337.46
29-04-2019,5,LPG,,118.3,147.27,390.46,2.29,656.03
29-04-2019,6,Residual fuel oil,,79.53,166.84,628.43,10.7,874.8
29-04-2019,8,Heavy fuel oil,,0,31.39,479.61,16,511
06-05-2019,1,Euro-Super 95,,293.54,728.4,605.87,1.94,1627.81
06-05-2019,2,Automotive gas oil,,273.93,617.4,627.74,-0.63,1519.07
06-05-2019,3,Heating gas oil,,240.78,403.21,691.27,-2.2,1335.26
06-05-2019,5,LPG,,116.31,147.27,381.43,-11.02,645.01
06-05-2019,6,Residual fuel oil,,79.08,166.84,623.98,-4.9,869.9
06-05-2019,8,Heavy fuel oil,,0,31.39,472.83,-6.78,504.22
13-05-2019,1,Euro-Super 95,,293.18,728.4,604.24,-1.99,1625.82
13-05-2019,2,Automotive gas oil,,273.8,617.4,627.13,-0.74,1518.33
13-05-2019,3,Heating gas oil,,239.97,403.21,687.57,-4.51,1330.75
13-05-2019,5,LPG,,117.63,147.27,387.42,7.31,652.32
13-05-2019,6,Residual fuel oil,,78.73,166.84,620.43,-3.9,866
13-05-2019,8,Heavy fuel oil,,0,31.39,463.61,-9.22,495
20-05-2019,1,Euro-Super 95,,292.88,728.4,602.89,-1.65,1624.17
20-05-2019,2,Automotive gas oil,,273.69,617.4,626.66,-0.58,1517.75
20-05-2019,3,Heating gas oil,,242.27,403.21,698.02,12.75,1343.5
20-05-2019,5,LPG,,117.51,147.27,386.87,-0.67,651.65
20-05-2019,6,Residual fuel oil,,79.51,166.84,628.25,8.6,874.6
20-05-2019,8,Heavy fuel oil,,0,31.39,470.5,6.89,501.89
27-05-2019,1,Euro-Super 95,,294.14,728.4,608.6,6.97,1631.14
27-05-2019,2,Automotive gas oil,,274.93,617.4,632.3,6.88,1524.63
27-05-2019,3,Heating gas oil,,238.77,403.21,682.09,-19.43,1324.07
27-05-2019,5,LPG,,117.64,147.27,387.48,0.74,652.39
27-05-2019,6,Residual fuel oil,,78.05,166.84,613.71,-16,858.6
27-05-2019,8,Heavy fuel oil,,0,31.39,463.83,-6.67,495.22
03-06-2019,1,Euro-Super 95,,292.47,728.4,601.03,-9.24,1621.9
03-06-2019,2,Automotive gas oil,,273.08,617.4,623.88,-10.27,1514.36
03-06-2019,3,Heating gas oil,,236.79,403.21,673.11,-10.96,1313.11
03-06-2019,5,LPG,,117.56,147.27,387.07,-0.49,651.9
03-06-2019,6,Residual fuel oil,,77.65,166.84,609.71,-4.4,854.2
03-06-2019,8,Heavy fuel oil,,0,31.39,466.83,3,498.22
10-06-2019,1,Euro-Super 95,,289.6,728.4,587.95,-15.95,1605.95
10-06-2019,2,Automotive gas oil,,270.03,617.4,609.99,-16.94,1497.42
10-06-2019,3,Heating gas oil,,230.58,403.21,644.88,-34.44,1278.67
10-06-2019,5,LPG,,115.46,147.27,377.53,-11.64,640.26
10-06-2019,6,Residual fuel oil,,74.91,166.84,582.25,-30.2,824
10-06-2019,8,Heavy fuel oil,,0,31.39,453.86,-12.97,485.25
17-06-2019,1,Euro-Super 95,,287.77,728.4,579.62,-10.16,1595.79
17-06-2019,2,Automotive gas oil,,268.11,617.4,601.26,-10.65,1486.77
17-06-2019,3,Heating gas oil,,230.06,403.21,642.52,-2.88,1275.79
17-06-2019,5,LPG,,114.95,147.27,375.23,-2.81,637.45
17-06-2019,6,Residual fuel oil,,76,166.84,593.16,12,836
17-06-2019,8,Heavy fuel oil,,0,31.39,434.74,-19.12,466.13
24-06-2019,1,Euro-Super 95,,286.72,728.4,574.89,-5.78,1590.01
24-06-2019,2,Automotive gas oil,,267.01,617.4,596.28,-6.08,1480.69
24-06-2019,3,Heating gas oil,,231.25,403.21,647.91,6.58,1282.37
24-06-2019,5,LPG,,114.65,147.27,373.86,-1.67,635.78
24-06-2019,6,Residual fuel oil,,76.63,166.84,599.43,6.9,842.9
24-06-2019,8,Heavy fuel oil,,0,31.39,446.99,12.25,478.38
01-07-2019,1,Euro-Super 95,,286.5,728.4,573.86,-1.25,1588.76
01-07-2019,2,Automotive gas oil,,266.68,617.4,594.77,-1.84,1478.85
01-07-2019,3,Heating gas oil,,232.13,403.21,651.91,4.88,1287.25
01-07-2019,5,LPG,,114.54,147.27,373.35,-0.62,635.16
01-07-2019,6,Residual fuel oil,,77.56,166.84,608.8,10.3,853.2
01-07-2019,8,Heavy fuel oil,,0,31.39,466.11,19.12,497.5
08-07-2019,1,Euro-Super 95,,286.8,728.4,575.22,1.66,1590.42
08-07-2019,2,Automotive gas oil,,267.05,617.4,596.45,2.05,1480.9
08-07-2019,3,Heating gas oil,,232.96,403.21,655.69,4.61,1291.86
08-07-2019,5,LPG,,112.58,147.27,364.45,-10.86,624.3
08-07-2019,6,Residual fuel oil,,77.32,166.84,606.34,-2.7,850.5
08-07-2019,8,Heavy fuel oil,,0,31.39,465.11,-1,496.5
15-07-2019,1,Euro-Super 95,,287.94,728.4,580.41,6.33,1596.75
15-07-2019,2,Automotive gas oil,,267.69,617.4,599.38,3.57,1484.47
15-07-2019,3,Heating gas oil,,236.25,403.21,670.65,18.25,1310.11
15-07-2019,5,LPG,,111.9,147.27,361.35,-3.78,620.52
15-07-2019,6,Residual fuel oil,,78.58,166.84,618.98,13.9,864.4
15-07-2019,8,Heavy fuel oil,,0,31.39,481.99,16.88,513.38
22-07-2019,1,Euro-Super 95,,288.51,728.4,583.02,3.18,1599.93
22-07-2019,2,Automotive gas oil,,268.15,617.4,601.46,2.54,1487.01
22-07-2019,3,Heating gas oil,,234.55,403.21,662.92,-9.43,1300.68
22-07-2019,5,LPG,,111.82,147.27,361.01,-0.42,620.1
22-07-2019,6,Residual fuel oil,,76.99,166.84,603.07,-17.5,846.9
22-07-2019,8,Heavy fuel oil,,0,31.39,453.61,-28.38,485
29-07-2019,1,Euro-Super 95,,287.08,728.4,576.53,-7.92,1592.01
29-07-2019,2,Automotive gas oil,,266.58,617.4,594.31,-8.72,1478.29
29-07-2019,3,Heating gas oil,,235.11,403.21,665.47,3.11,1303.79
29-07-2019,5,LPG,,111.51,147.27,359.61,-1.71,618.39
29-07-2019,6,Residual fuel oil,,77.49,166.84,608.07,5.5,852.4
29-07-2019,8,Heavy fuel oil,,0,31.39,455.05,1.44,486.44
05-08-2019,1,Euro-Super 95,,287.14,728.4,576.8,0.33,1592.34
05-08-2019,2,Automotive gas oil,,266.67,617.4,594.72,0.5,1478.79
05-08-2019,3,Heating gas oil,,235.24,403.21,666.09,0.75,1304.54
05-08-2019,5,LPG,,110.7,147.27,355.91,-4.51,613.88
05-08-2019,6,Residual fuel oil,,77.58,166.84,608.98,1,853.4
05-08-2019,8,Heavy fuel oil,,0,31.39,453.28,-1.77,484.67
12-08-2019,1,Euro-Super 95,,284.91,728.4,566.62,-12.41,1579.93
12-08-2019,2,Automotive gas oil,,264.53,617.4,585,-11.86,1466.93
12-08-2019,3,Heating gas oil,,232.64,403.21,654.26,-14.43,1290.11
12-08-2019,5,LPG,,109.33,147.27,349.66,-7.62,606.26
12-08-2019,6,Residual fuel oil,,76.23,166.84,595.43,-14.9,838.5
12-08-2019,8,Heavy fuel oil,,0,31.39,427.17,-26.11,458.56
19-08-2019,1,Euro-Super 95,,283.44,728.4,559.96,-8.13,1571.8
19-08-2019,2,Automotive gas oil,,263.06,617.4,578.34,-8.13,1458.8
19-08-2019,3,Heating gas oil,,232.64,403.21,654.22,-0.04,1290.07
19-08-2019,5,LPG,,109.95,147.27,352.52,3.48,609.74
19-08-2019,6,Residual fuel oil,,76.1,166.84,594.16,-1.4,837.1
19-08-2019,8,Heavy fuel oil,,0,31.39,424.17,-3,455.56
26-08-2019,1,Euro-Super 95,,282.87,728.4,557.39,-3.14,1568.66
26-08-2019,2,Automotive gas oil,,262.71,617.4,576.73,-1.96,1456.84
